date,open_price,highest_price,lowest_price,close_price,turnover,volume
2016-01-04 09:35:00,4.17,4.17,4.14,4.15,34.63,10718700.0
2016-01-04 09:40:00,4.17,4.17,4.14,4.14,10.65,3305600.0
2016-01-04 09:45:00,4.15,4.15,4.13,4.14,31.52,9794000.0
2016-01-04 09:50:00,4.13,4.14,4.13,4.13,11.71,3645700.0
2016-01-04 09:55:00,4.13,4.14,4.13,4.13,7.99,2486300.0
2016-01-04 10:00:00,4.14,4.14,4.13,4.14,7.07,2199290.0
2016-01-04 10:05:00,4.14,4.14,4.12,4.12,53.38,16650210.0
2016-01-04 10:10:00,4.12,4.13,4.09,4.09,40.07,12540900.0
2016-01-04 10:15:00,4.09,4.1,4.09,4.1,36.58,11480000.0
2016-01-04 10:20:00,4.09,4.12,4.09,4.12,27.77,8716082.0
2016-01-04 10:25:00,4.1,4.12,4.09,4.1,20.13,6312418.0
2016-01-04 10:30:00,4.1,4.12,4.09,4.1,20.09,6297116.0
2016-01-04 10:35:00,4.1,4.12,4.09,4.1,13.4,4205782.0
2016-01-04 10:40:00,4.1,4.12,4.09,4.1,12.41,3889500.0
2016-01-04 10:45:00,4.1,4.12,4.09,4.1,12.12,3802200.0
2016-01-04 10:50:00,4.1,4.1,4.09,4.09,9.68,3041700.0
2016-01-04 10:55:00,4.1,4.1,4.09,4.09,6.8,2135500.0
2016-01-04 11:00:00,4.09,4.1,4.09,4.1,7.91,2484263.0
2016-01-04 11:05:00,4.09,4.12,4.09,4.1,11.65,3653200.0
2016-01-04 11:10:00,4.1,4.12,4.1,4.1,17.38,5447687.0
2016-01-04 11:15:00,4.1,4.12,4.09,4.1,30.66,9617099.0
2016-01-04 11:20:00,4.1,4.12,4.09,4.09,15.18,4760340.0
2016-01-04 11:25:00,4.1,4.12,4.09,4.1,10.55,3308500.0
2016-01-04 11:30:00,4.1,4.12,4.09,4.1,4.67,1464000.0
2016-01-04 13:05:00,4.09,4.1,4.09,4.1,16.25,5105717.0
