date,open_price,highest_price,lowest_price,close_price,turnover,volume
2016-01-04 09:35:00,8.46,8.48,8.45,8.46,4.89,847896.0
2016-01-04 09:40:00,8.46,8.46,8.44,8.44,6.19,1074404.0
2016-01-04 09:45:00,8.45,8.45,8.42,8.44,4.38,761490.0
2016-01-04 09:50:00,8.44,8.44,8.36,8.38,17.01,2972510.0
2016-01-04 09:55:00,8.38,8.39,8.36,8.39,11.13,1946609.0
2016-01-04 10:00:00,8.39,8.41,8.38,8.39,5.4,943175.0
2016-01-04 10:05:00,8.41,8.41,8.38,8.39,14.47,2530400.0
2016-01-04 10:10:00,8.38,8.39,8.32,8.33,22.86,4011903.0
2016-01-04 10:15:00,8.32,8.33,8.24,8.24,28.77,5097160.0
2016-01-04 10:20:00,8.24,8.33,8.24,8.32,10.36,1837121.0
2016-01-04 10:25:00,8.32,8.33,8.3,8.32,7.02,1239400.0
2016-01-04 10:30:00,8.32,8.32,8.3,8.3,6.95,1226431.0
2016-01-04 10:35:00,8.3,8.32,8.29,8.3,8.43,1489585.0
2016-01-04 10:40:00,8.32,8.33,8.3,8.3,6.0,1059684.0
2016-01-04 10:45:00,8.32,8.32,8.29,8.32,5.16,912027.0
2016-01-04 10:50:00,8.29,8.32,8.29,8.3,5.43,960000.0
2016-01-04 10:55:00,8.3,8.3,8.27,8.29,6.56,1162173.0
2016-01-04 11:00:00,8.29,8.32,8.27,8.32,2.7,476559.0
2016-01-04 11:05:00,8.32,8.32,8.29,8.29,2.87,507800.0
2016-01-04 11:10:00,8.29,8.3,8.29,8.29,5.79,1024841.0
2016-01-04 11:15:00,8.29,8.29,8.26,8.27,7.63,1354500.0
2016-01-04 11:20:00,8.27,8.27,8.24,8.27,10.57,1876616.0
2016-01-04 11:25:00,8.26,8.3,8.26,8.27,8.0,1418075.0
2016-01-04 11:30:00,8.26,8.29,8.24,8.26,4.09,727000.0
2016-01-04 13:05:00,8.24,8.26,8.23,8.24,19.75,3515712.0
2016-01-04 13:10:00,8.23,8.26,8.22,8.23,12.94,2306872.0
2016-01-04 13:13:00,8.22,8.26,8.22,8.24,8.23,1466056.0
2016-01-04 13:30:00,8.29,8.36,8.23,8.23,42.57,7548583.0
2016-01-04 13:34:00,8.23,8.24,8.19,8.23,48.98,8746873.0
2016-01-05 09:35:00,8.1,8.2,8.1,8.2,44.73,8066114.0
2016-01-05 09:40:00,8.19,8.26,8.19,8.19,11.73,2092800.0
2016-01-05 09:45:00,8.2,8.24,8.19,8.24,9.66,1727000.0
2016-01-05 09:50:00,8.23,8.29,8.23,8.29,10.96,1950026.0
2016-01-05 09:55:00,8.29,8.3,8.22,8.23,13.55,2405184.0
2016-01-05 10:00:00,8.22,8.26,8.22,8.24,5.29,941470.0
2016-01-05 10:05:00,8.24,8.24,8.2,8.23,4.8,855960.0
